,total_mask_num,match_num,match_ratio
347,2,1,0.5
348,2,0,0.0
349,6,0,0.0
350,2,0,0.0
351,1,0,0.0
352,3,0,0.0
353,1,0,0.0
354,1,0,0.0
355,1,1,1.0
356,6,2,0.3333333333333333
357,6,0,0.0
358,1,0,0.0
359,6,1,0.16666666666666666
360,0,0,NAN
361,6,0,0.0
362,4,0,0.0
363,1,0,0.0
364,0,0,NAN
365,5,1,0.2
366,3,1,0.3333333333333333
367,6,0,0.0
368,3,0,0.0
369,6,1,0.16666666666666666
370,3,2,0.6666666666666666
371,6,0,0.0
372,3,1,0.3333333333333333
373,3,1,0.3333333333333333
374,2,0,0.0
375,4,0,0.0
376,4,0,0.0
377,5,1,0.2
378,8,0,0.0
379,8,3,0.375
380,3,0,0.0
381,1,0,0.0
382,4,0,0.0
383,5,1,0.2
384,2,1,0.5
385,1,0,0.0
386,1,0,0.0
387,5,0,0.0
388,0,0,NAN
389,9,0,0.0
390,3,1,0.3333333333333333
391,2,1,0.5
392,2,0,0.0
393,3,0,0.0
394,1,0,0.0
395,6,1,0.16666666666666666
396,6,0,0.0
397,0,0,NAN
398,7,0,0.0
399,3,1,0.3333333333333333
400,2,0,0.0
401,4,1,0.25
402,10,3,0.3
403,0,0,NAN
404,1,1,1.0
405,3,0,0.0
406,5,1,0.2
407,1,1,1.0
408,3,0,0.0
409,1,0,0.0
410,6,1,0.16666666666666666
411,5,1,0.2
412,4,0,0.0
413,7,0,0.0
414,3,1,0.3333333333333333
415,0,0,NAN
416,5,1,0.2
417,2,0,0.0
418,3,0,0.0
419,5,0,0.0
420,2,1,0.5
421,4,0,0.0
422,3,2,0.6666666666666666
423,1,0,0.0
424,1,1,1.0
425,1,1,1.0
426,0,0,NAN
427,4,0,0.0
428,5,2,0.4
429,2,0,0.0
430,6,1,0.16666666666666666
431,9,2,0.2222222222222222
432,2,0,0.0
433,1,0,0.0
434,5,1,0.2
435,4,2,0.5
436,1,0,0.0
437,3,2,0.6666666666666666
438,4,1,0.25
439,2,1,0.5
440,1,1,1.0
441,6,0,0.0
442,2,0,0.0
443,4,0,0.0
444,4,0,0.0
445,7,2,0.2857142857142857
446,2,0,0.0
447,5,2,0.4
448,6,1,0.16666666666666666
449,3,1,0.3333333333333333
450,3,1,0.3333333333333333
451,3,0,0.0
452,1,1,1.0
453,2,0,0.0
454,7,1,0.14285714285714285
455,2,2,1.0
456,1,0,0.0
457,3,1,0.3333333333333333
458,5,1,0.2
459,4,1,0.25
460,2,1,0.5
461,3,0,0.0
462,3,0,0.0
463,5,0,0.0
464,7,1,0.14285714285714285
465,4,0,0.0
466,2,0,0.0
467,3,0,0.0
468,3,0,0.0
469,4,0,0.0
470,1,0,0.0
471,5,0,0.0
472,3,0,0.0
473,3,0,0.0
474,2,0,0.0
475,2,0,0.0
476,3,0,0.0
477,9,2,0.2222222222222222
478,3,0,0.0
479,2,0,0.0
480,4,1,0.25
481,1,0,0.0
482,2,0,0.0
483,2,0,0.0
484,4,0,0.0
485,9,1,0.1111111111111111
486,5,1,0.2
487,4,2,0.5
488,8,1,0.125
489,1,0,0.0
490,2,0,0.0
491,7,0,0.0
492,2,2,1.0
493,2,0,0.0
494,1,1,1.0
495,6,0,0.0
496,2,0,0.0
497,2,0,0.0
498,5,0,0.0
499,1,0,0.0
500,4,1,0.25
501,2,1,0.5
502,1,0,0.0
503,2,0,0.0
504,4,0,0.0
505,2,0,0.0
506,4,0,0.0
507,4,0,0.0
508,6,2,0.3333333333333333
509,0,0,NAN
510,6,1,0.16666666666666666
511,1,1,1.0
512,0,0,NAN
513,2,0,0.0
514,8,1,0.125
515,6,2,0.3333333333333333
516,3,0,0.0
517,1,0,0.0
518,3,0,0.0
519,3,1,0.3333333333333333
520,8,0,0.0
521,2,0,0.0
522,2,0,0.0
523,12,2,0.16666666666666666
524,5,0,0.0
525,1,0,0.0
526,1,1,1.0
527,2,0,0.0
528,1,0,0.0
529,3,1,0.3333333333333333
530,0,0,NAN
531,5,0,0.0
532,4,1,0.25
533,4,1,0.25
534,0,0,NAN
535,5,1,0.2
536,4,1,0.25
537,3,0,0.0
538,9,0,0.0
539,3,0,0.0
540,6,0,0.0
541,6,0,0.0
542,0,0,NAN
543,1,1,1.0
544,4,0,0.0
545,2,0,0.0
546,5,0,0.0
547,5,1,0.2
548,2,0,0.0
549,1,1,1.0
550,5,1,0.2
551,4,0,0.0
552,3,1,0.3333333333333333
553,0,0,NAN
554,1,1,1.0
555,2,1,0.5
556,3,0,0.0
557,1,1,1.0
558,2,0,0.0
559,2,1,0.5
560,6,0,0.0
561,4,1,0.25
562,4,2,0.5
563,1,0,0.0
564,5,1,0.2
565,3,1,0.3333333333333333
566,7,2,0.2857142857142857
567,3,0,0.0
568,2,0,0.0
569,2,0,0.0
570,3,0,0.0
571,0,0,NAN
572,2,0,0.0
573,1,0,0.0
574,2,0,0.0
575,2,0,0.0
576,8,2,0.25
577,3,2,0.6666666666666666
578,5,1,0.2
579,2,0,0.0
580,2,0,0.0
581,4,1,0.25
582,4,1,0.25
583,4,0,0.0
584,4,0,0.0
585,2,0,0.0
586,6,1,0.16666666666666666
587,0,0,NAN
588,4,1,0.25
589,3,0,0.0
590,3,1,0.3333333333333333
591,1,1,1.0
592,4,0,0.0
593,4,0,0.0
594,2,0,0.0
595,1,0,0.0
596,6,0,0.0
597,0,0,NAN
598,4,1,0.25
599,1,0,0.0
600,3,1,0.3333333333333333
601,5,1,0.2
602,5,1,0.2
603,1,0,0.0
604,3,2,0.6666666666666666
605,5,0,0.0
606,6,0,0.0
607,2,0,0.0
608,6,0,0.0
609,3,0,0.0
610,4,0,0.0
611,2,0,0.0
612,5,0,0.0
613,2,1,0.5
614,4,1,0.25
615,4,1,0.25
616,4,1,0.25
617,0,0,NAN
618,4,1,0.25
619,7,0,0.0
620,1,1,1.0
621,3,1,0.3333333333333333
622,4,0,0.0
623,1,0,0.0
624,0,0,NAN
625,0,0,NAN
626,10,1,0.1
627,6,0,0.0
628,0,0,NAN
629,4,3,0.75
630,6,1,0.16666666666666666
631,7,0,0.0
632,2,0,0.0
633,2,1,0.5
634,6,1,0.16666666666666666
635,2,0,0.0
636,3,1,0.3333333333333333
637,8,0,0.0
638,4,0,0.0
639,3,0,0.0
640,8,0,0.0
641,3,1,0.3333333333333333
642,6,2,0.3333333333333333
643,0,0,NAN
644,5,1,0.2
645,4,0,0.0
646,2,0,0.0
647,3,1,0.3333333333333333
648,2,0,0.0
649,10,2,0.2
650,1,0,0.0
651,5,0,0.0
652,1,0,0.0
653,5,1,0.2
654,2,0,0.0
655,4,1,0.25
656,4,1,0.25
657,6,2,0.3333333333333333
658,5,0,0.0
659,1,1,1.0
660,3,0,0.0
661,2,0,0.0
662,3,1,0.3333333333333333
663,1,1,1.0
664,3,0,0.0
665,2,0,0.0
666,8,1,0.125
667,1,0,0.0
668,6,0,0.0
669,2,0,0.0
670,4,1,0.25
671,4,1,0.25
672,1,0,0.0
673,4,3,0.75
674,1,0,0.0
675,4,0,0.0
676,6,2,0.3333333333333333
677,5,1,0.2
678,5,1,0.2
679,7,1,0.14285714285714285
680,3,2,0.6666666666666666
681,2,0,0.0
682,4,1,0.25
683,1,0,0.0
684,1,0,0.0
685,0,0,NAN
686,6,0,0.0
687,2,0,0.0
688,4,0,0.0
689,2,0,0.0
690,3,0,0.0
691,3,1,0.3333333333333333
692,2,0,0.0
693,5,0,0.0
694,5,0,0.0
695,4,0,0.0
696,5,0,0.0
697,5,0,0.0
698,3,0,0.0
699,2,0,0.0
700,4,1,0.25
701,2,1,0.5
702,2,0,0.0
703,6,2,0.3333333333333333
704,2,0,0.0
705,4,2,0.5
706,4,0,0.0
707,4,0,0.0
708,5,1,0.2
709,4,2,0.5
710,2,0,0.0
711,1,0,0.0
712,2,0,0.0
713,3,0,0.0
714,3,0,0.0
715,3,2,0.6666666666666666
716,2,0,0.0
717,2,0,0.0
718,1,1,1.0
719,2,0,0.0
720,4,0,0.0
721,6,0,0.0
722,3,0,0.0
723,2,1,0.5
724,4,1,0.25
725,3,3,1.0
726,3,1,0.3333333333333333
727,4,1,0.25
728,8,1,0.125
729,2,0,0.0
730,6,0,0.0
731,5,0,0.0
732,3,0,0.0
733,3,1,0.3333333333333333
734,4,1,0.25
735,2,0,0.0
736,1,0,0.0
737,6,0,0.0
738,4,0,0.0
739,7,1,0.14285714285714285
740,2,1,0.5
741,3,0,0.0
742,1,0,0.0
743,1,0,0.0
744,3,0,0.0
745,5,1,0.2
746,10,0,0.0
747,3,0,0.0
748,2,1,0.5
749,6,2,0.3333333333333333
750,0,0,NAN
751,4,1,0.25
752,0,0,NAN
753,1,0,0.0
754,3,0,0.0
755,3,1,0.3333333333333333
756,1,0,0.0
757,4,2,0.5
758,6,1,0.16666666666666666
759,1,1,1.0
760,2,0,0.0
761,3,0,0.0
762,2,0,0.0
763,2,1,0.5
764,5,0,0.0
765,2,0,0.0
766,3,1,0.3333333333333333
767,2,0,0.0
768,2,2,1.0
769,7,3,0.42857142857142855
770,3,0,0.0
771,7,3,0.42857142857142855
772,4,1,0.25
773,7,2,0.2857142857142857
774,2,0,0.0
775,4,0,0.0
776,8,1,0.125
777,3,0,0.0
778,4,2,0.5
779,1,0,0.0
780,2,1,0.5
781,3,1,0.3333333333333333
782,8,2,0.25
783,7,0,0.0
784,2,1,0.5
785,5,1,0.2
786,2,0,0.0
787,1,0,0.0
788,7,1,0.14285714285714285
789,2,0,0.0
790,1,1,1.0
791,7,2,0.2857142857142857
792,4,1,0.25
793,5,0,0.0
794,2,1,0.5
795,3,1,0.3333333333333333
796,5,1,0.2
797,10,2,0.2
798,9,1,0.1111111111111111
799,6,3,0.5
800,3,0,0.0
801,0,0,NAN
802,6,1,0.16666666666666666
803,2,0,0.0
804,3,0,0.0
805,3,1,0.3333333333333333
806,1,0,0.0
807,1,1,1.0
808,4,1,0.25
809,1,1,1.0
810,0,0,NAN
811,8,5,0.625
812,3,0,0.0
813,2,0,0.0
814,3,2,0.6666666666666666
815,4,0,0.0
816,2,1,0.5
817,5,1,0.2
818,2,0,0.0
819,5,0,0.0
820,5,2,0.4
821,1,1,1.0
822,0,0,NAN
823,2,0,0.0
824,2,0,0.0
825,5,1,0.2
826,2,0,0.0
827,2,0,0.0
828,1,1,1.0
829,10,1,0.1
830,2,0,0.0
831,0,0,NAN
832,3,0,0.0
833,2,0,0.0
834,5,2,0.4
835,6,0,0.0
836,1,1,1.0
837,6,0,0.0
838,2,0,0.0
839,3,0,0.0
840,3,0,0.0
841,7,1,0.14285714285714285
842,1,0,0.0
843,3,0,0.0
844,4,1,0.25
845,0,0,NAN
846,5,1,0.2
847,6,0,0.0
848,1,0,0.0
849,2,0,0.0
850,7,0,0.0
851,3,0,0.0
852,5,0,0.0
853,2,0,0.0
854,4,2,0.5
855,0,0,NAN
856,2,0,0.0
857,3,3,1.0
858,6,0,0.0
859,4,1,0.25
860,3,1,0.3333333333333333
861,3,3,1.0
862,3,1,0.3333333333333333
863,6,1,0.16666666666666666
864,1,0,0.0
865,5,0,0.0
866,7,0,0.0
867,4,1,0.25
868,2,0,0.0
869,4,1,0.25
870,3,0,0.0
871,4,1,0.25
872,5,2,0.4
873,2,1,0.5
874,0,0,NAN
875,2,1,0.5
876,5,1,0.2
877,1,0,0.0
878,3,0,0.0
879,3,0,0.0
880,0,0,NAN
881,2,1,0.5
882,7,1,0.14285714285714285
883,8,1,0.125
884,0,0,NAN
885,2,0,0.0
886,2,0,0.0
887,4,0,0.0
888,2,0,0.0
889,4,0,0.0
890,3,0,0.0
891,3,1,0.3333333333333333
892,0,0,NAN
893,1,0,0.0
894,4,1,0.25
895,2,0,0.0
896,1,0,0.0
897,1,0,0.0
898,4,0,0.0
899,7,1,0.14285714285714285
900,1,0,0.0
901,6,0,0.0
902,5,0,0.0
903,2,1,0.5
904,1,0,0.0
905,0,0,NAN
906,5,1,0.2
907,4,0,0.0
908,1,0,0.0
909,1,0,0.0
910,9,1,0.1111111111111111
911,1,0,0.0
912,3,0,0.0
913,5,0,0.0
914,1,1,1.0
915,7,2,0.2857142857142857
916,2,0,0.0
917,3,0,0.0
918,5,1,0.2
919,2,0,0.0
920,1,0,0.0
921,3,1,0.3333333333333333
922,1,0,0.0
923,4,0,0.0
924,6,1,0.16666666666666666
925,6,1,0.16666666666666666
926,5,0,0.0
927,1,0,0.0
928,3,2,0.6666666666666666
929,2,0,0.0
930,7,2,0.2857142857142857
931,0,0,NAN
932,3,0,0.0
933,5,1,0.2
934,1,0,0.0
935,1,0,0.0
936,4,1,0.25
937,3,1,0.3333333333333333
938,5,0,0.0
939,1,0,0.0
940,3,0,0.0
941,3,0,0.0
942,3,0,0.0
943,5,1,0.2
944,1,0,0.0
945,3,0,0.0
946,5,1,0.2
947,9,3,0.3333333333333333
948,2,0,0.0
949,2,1,0.5
950,2,1,0.5
951,2,0,0.0
952,6,0,0.0
953,8,2,0.25
954,7,0,0.0
955,0,0,NAN
956,1,1,1.0
957,3,1,0.3333333333333333
958,6,0,0.0
959,2,0,0.0
960,3,0,0.0
961,5,2,0.4
962,3,0,0.0
963,2,2,1.0
964,2,0,0.0
965,3,1,0.3333333333333333
966,3,2,0.6666666666666666
967,4,0,0.0
968,7,1,0.14285714285714285
969,3,0,0.0
970,3,0,0.0
971,1,0,0.0
972,2,0,0.0
973,1,0,0.0
974,2,0,0.0
975,7,1,0.14285714285714285
976,7,0,0.0
977,4,0,0.0
978,5,1,0.2
979,4,0,0.0
980,0,0,NAN
981,6,0,0.0
982,2,0,0.0
983,6,0,0.0
984,3,0,0.0
985,3,0,0.0
986,5,1,0.2
987,3,0,0.0
988,3,0,0.0
989,4,1,0.25
990,6,0,0.0
991,7,0,0.0
992,7,1,0.14285714285714285
993,4,0,0.0
994,2,0,0.0
995,6,0,0.0
996,4,1,0.25
997,1,1,1.0
998,0,0,NAN
999,6,1,0.16666666666666666
1000,8,0,0.0
1001,4,0,0.0
1002,1,0,0.0
1003,7,1,0.14285714285714285
1004,3,1,0.3333333333333333
1005,4,1,0.25
1006,3,1,0.3333333333333333
1007,4,0,0.0
1008,2,0,0.0
1009,3,2,0.6666666666666666
1010,5,1,0.2
1011,4,1,0.25
1012,5,0,0.0
1013,3,1,0.3333333333333333
1014,5,0,0.0
1015,2,0,0.0
1016,1,0,0.0
1017,0,0,NAN
1018,3,1,0.3333333333333333
1019,0,0,NAN
1020,2,2,1.0
1021,4,0,0.0
1022,3,2,0.6666666666666666
1023,4,0,0.0
1024,0,0,NAN
1025,3,1,0.3333333333333333
1026,2,0,0.0
1027,4,0,0.0
1028,3,0,0.0
1029,5,0,0.0
1030,4,0,0.0
1031,6,1,0.16666666666666666
1032,7,1,0.14285714285714285
1033,3,1,0.3333333333333333
1034,2,1,0.5
1035,3,0,0.0
1036,3,0,0.0
1037,0,0,NAN
1038,3,1,0.3333333333333333
1039,0,0,NAN
1040,4,0,0.0
1041,6,1,0.16666666666666666
1042,2,0,0.0
1043,4,0,0.0
1044,4,1,0.25
1045,7,0,0.0
1046,1,0,0.0
1047,3,0,0.0
1048,6,1,0.16666666666666666
1049,3,1,0.3333333333333333
1050,3,1,0.3333333333333333
1051,0,0,NAN
1052,2,0,0.0
1053,1,0,0.0
1054,2,2,1.0
1055,3,1,0.3333333333333333
1056,2,0,0.0
1057,6,0,0.0
1058,2,0,0.0
1059,2,1,0.5
1060,8,0,0.0
1061,3,1,0.3333333333333333
1062,5,0,0.0
1063,1,0,0.0
1064,6,1,0.16666666666666666
1065,4,2,0.5
1066,6,0,0.0
1067,1,0,0.0
1068,3,0,0.0
1069,4,0,0.0
1070,2,0,0.0
1071,3,0,0.0
1072,0,0,NAN
1073,1,0,0.0
1074,5,2,0.4
1075,4,1,0.25
1076,7,1,0.14285714285714285
1077,2,0,0.0
1078,5,0,0.0
1079,5,0,0.0
1080,2,0,0.0
1081,7,1,0.14285714285714285
1082,3,0,0.0
1083,10,1,0.1
1084,1,1,1.0
1085,4,2,0.5
1086,8,0,0.0
1087,4,1,0.25
1088,6,0,0.0
1089,5,0,0.0
1090,6,0,0.0
1091,3,0,0.0
1092,0,0,NAN
1093,3,0,0.0
1094,0,0,NAN
1095,1,0,0.0
1096,4,1,0.25
1097,5,1,0.2
1098,5,2,0.4
1099,0,0,NAN
1100,3,0,0.0
1101,4,0,0.0
1102,6,0,0.0
1103,6,1,0.16666666666666666
1104,4,1,0.25
1105,4,0,0.0
1106,5,1,0.2
1107,2,0,0.0
1108,5,2,0.4
1109,8,1,0.125
1110,2,1,0.5
1111,6,0,0.0
1112,6,1,0.16666666666666666
1113,1,0,0.0
1114,4,0,0.0
1115,2,0,0.0
1116,7,0,0.0
1117,6,0,0.0
1118,4,0,0.0
1119,10,1,0.1
1120,5,2,0.4
1121,4,0,0.0
1122,0,0,NAN
1123,1,0,0.0
1124,2,0,0.0
1125,0,0,NAN
1126,7,0,0.0
1127,1,1,1.0
1128,5,2,0.4
1129,1,0,0.0
1130,4,2,0.5
1131,5,2,0.4
1132,6,2,0.3333333333333333
1133,5,2,0.4
1134,8,2,0.25
1135,7,0,0.0
1136,6,0,0.0
1137,7,0,0.0
1138,2,0,0.0
1139,5,0,0.0
1140,5,2,0.4
1141,4,0,0.0
1142,2,0,0.0
1143,4,2,0.5
1144,1,1,1.0
1145,5,0,0.0
1146,3,2,0.6666666666666666
1147,3,1,0.3333333333333333
1148,3,0,0.0
1149,2,0,0.0
1150,7,2,0.2857142857142857
1151,3,1,0.3333333333333333
1152,4,0,0.0
1153,1,1,1.0
1154,1,0,0.0
1155,4,1,0.25
1156,1,1,1.0
1157,6,0,0.0
1158,4,1,0.25
1159,1,0,0.0
1160,2,0,0.0
1161,5,0,0.0
1162,5,0,0.0
1163,1,0,0.0
1164,3,1,0.3333333333333333
1165,3,0,0.0
1166,2,0,0.0
1167,4,0,0.0
1168,4,0,0.0
1169,8,1,0.125
1170,4,0,0.0
1171,5,0,0.0
1172,3,0,0.0
1173,3,0,0.0
1174,2,1,0.5
1175,2,0,0.0
1176,2,0,0.0
1177,4,2,0.5
1178,5,2,0.4
1179,7,1,0.14285714285714285
1180,5,0,0.0
1181,7,1,0.14285714285714285
1182,0,0,NAN
1183,7,1,0.14285714285714285
1184,3,1,0.3333333333333333
1185,4,1,0.25
1186,8,1,0.125
1187,11,1,0.09090909090909091
1188,3,2,0.6666666666666666
1189,2,0,0.0
1190,4,1,0.25
1191,2,1,0.5
1192,2,1,0.5
1193,5,1,0.2
1194,3,1,0.3333333333333333
1195,3,0,0.0
1196,2,0,0.0
1197,3,0,0.0
1198,0,0,NAN
1199,2,1,0.5
1200,0,0,NAN
1201,2,1,0.5
1202,6,1,0.16666666666666666
1203,0,0,NAN
1204,4,0,0.0
1205,3,0,0.0
1206,0,0,NAN
1207,4,0,0.0
1208,4,0,0.0
1209,2,1,0.5
1210,5,2,0.4
1211,7,1,0.14285714285714285
1212,4,0,0.0
1213,6,2,0.3333333333333333
1214,4,2,0.5
1215,6,1,0.16666666666666666
1216,3,1,0.3333333333333333
1217,4,1,0.25
1218,4,1,0.25
1219,4,1,0.25
1220,4,0,0.0
1221,2,1,0.5
1222,7,1,0.14285714285714285
1223,3,1,0.3333333333333333
1224,1,1,1.0
1225,1,0,0.0
1226,2,0,0.0
1227,4,0,0.0
1228,1,0,0.0
1229,5,1,0.2
1230,8,0,0.0
1231,4,0,0.0
1232,5,1,0.2
1233,1,1,1.0
1234,2,0,0.0
1235,9,1,0.1111111111111111
1236,3,0,0.0
1237,3,0,0.0
1238,4,0,0.0
1239,4,0,0.0
1240,2,1,0.5
1241,4,2,0.5
1242,3,0,0.0
1243,3,0,0.0
1244,9,0,0.0
1245,4,0,0.0
1246,7,2,0.2857142857142857
1247,2,1,0.5
1248,2,0,0.0
1249,3,1,0.3333333333333333
1250,6,0,0.0
1251,4,1,0.25
1252,0,0,NAN
1253,3,1,0.3333333333333333
1254,3,0,0.0
1255,1,0,0.0
1256,2,0,0.0
1257,4,1,0.25
1258,4,2,0.5
1259,3,0,0.0
1260,2,0,0.0
1261,1,0,0.0
1262,6,0,0.0
1263,4,1,0.25
1264,5,0,0.0
1265,3,0,0.0
